protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate
1,26,5,542,1009,0,30,7,0.1,0.62,95,118,0.86,0.23,0.79,0.06,0.8,0.09,0.9
1,31,2,157,1550,0,88,7,0.59,0.96,74,179,0.01,0.22,0.78,0.19,0.95,0.97,0.11
1,46,5,111,8995,0,7,4,0.78,0.83,182,187,0.05,0.59,0.1,0.73,0.73,0.26,0.4
2,24,6,401,7492,0,36,2,0.09,0.46,113,239,0.61,0.44,0.28,0.19,0.88,0.69,0.76
1,44,2,758,3401,0,38,5,0.17,0.74,226,250,0.63,0.95,0.26,0.58,0.83,0.09,0.89
1,37,6,121,7447,1,52,3,0.01,0.13,51,134,0.88,0.36,0.93,0.59,0.25,0.91,0.34
1,16,6,272,5424,0,143,9,0.59,0.51,52,218,0.63,0.76,0.49,0.29,0.23,0.59,0.16
2,41,1,293,4241,0,174,6,0.89,0.28,198,108,0.23,0.58,0.11,0.07,0.86,0.66,0.74
2,20,1,397,3161,1,151,1,0.67,0.16,92,51,0.47,0.05,0.29,0.4,0.08,0.78,0.77
1,19,3,470,4155,1,140,3,0.98,0.43,220,38,0.81,0.08,0.87,0.19,0.41,0.61,0.98
2,18,3,984,7478,1,172,4,0.06,0.13,59,139,0.92,0.2,0.85,0.18,0.82,0.07,0.14
1,23,4,206,8719,0,143,9,0.9,0.7,13,180,0.24,0.14,0.9,0.52,0.81,0.43,0.71
1,22,2,109,9215,1,93,6,0.81,0.46,169,93,0.54,0.33,0.39,0.67,0.14,0.26,0.42
2,34,9,439,6617,1,107,4,0.31,0.53,12,20,0.16,0.58,0.64,0.08,0.49,0.49,0.91
1,11,7,277,5660,0,126,1,0.97,0.15,50,10,0.5,0.6,0.28,0.58,0.48,0.4,0.41
2,44,7,962,8624,0,49,8,0.29,0.14,232,26,0.09,0.59,0.18,0.25,0.32,0.83,0.45
2,16,6,567,1176,1,21,2,0.89,0.58,57,48,0.94,0.12,0.02,0.67,0.92,0.25,0.13
1,30,3,886,7956,1,15,8,0.88,0.99,178,91,0.64,0.6,0.22,0.81,0.65,0.2,0.32
1,27,6,914,8592,0,14,6,0.76,0.1,249,114,0.85,0.41,0.6,0.81,0.98,0.96,0.4
2,12,8,568,2233,0,42,8,0.56,0.29,119,14,1.0,0.9,0.9,0.37,0.07,0.95,0.02
1,48,8,939,4700,0,15,6,0.12,0.87,57,100,0.18,0.91,0.13,0.57,0.39,0.99,0.44
1,20,9,481,5906,0,63,5,0.53,0.07,182,187,0.69,0.77,0.92,0.79,0.84,0.57,0.34
1,48,1,802,7860,0,196,5,0.36,0.88,194,12,0.89,0.7,0.35,0.06,0.42,0.11,0.8
2,33,1,113,7526,1,27,8,0.79,0.52,8,116,0.58,0.11,0.43,0.61,0.26,0.88,0.11
2,28,3,892,5559,0,93,7,0.76,0.41,106,123,0.64,0.08,0.36,0.84,1.0,0.15,0.76
1,13,3,896,6732,0,105,8,0.91,0.31,191,23,0.41,0.84,0.41,0.37,0.87,0.16,0.71
2,35,8,819,2513,0,53,8,0.01,0.3,137,85,0.67,0.43,0.26,0.46,0.55,0.19,0.24
2,47,1,852,7830,0,52,7,0.81,0.31,188,72,0.4,0.45,0.7,0.7,0.56,0.65,0.08
2,41,2,476,9965,0,63,2,0.94,0.88,120,167,0.48,0.85,0.76,0.07,0.01,0.11,0.84
2,48,2,709,6944,1,181,9,0.79,0.72,242,122,0.1,0.62,0.82,0.39,0.98,0.78,0.25
2,45,3,932,7910,0,57,7,0.13,0.67,63,137,0.01,0.18,0.34,0.3,0.81,0.06,0.15
1,49,6,320,5649,1,120,6,0.08,0.8,72,216,0.06,0.21,0.76,0.02,0.04,0.11,0.36
1,46,1,178,1096,0,52,9,0.02,0.26,243,95,0.19,0.01,0.64,0.2,0.18,0.43,0.4
1,42,2,896,9120,1,107,1,0.63,0.62,131,25,0.46,0.71,0.96,0.4,0.82,0.38,0.33
2,45,1,218,1951,1,43,2,0.63,0.46,201,17,0.02,0.49,0.42,0.2,0.09,0.99,0.98
2,12,5,788,9746,0,135,1,0.99,0.78,13,170,0.16,0.95,0.99,0.6,0.94,0.97,0.88
1,18,7,948,9186,0,117,3,0.4,0.31,137,29,0.78,0.71,0.74,0.45,1.0,0.19,0.87
2,17,8,527,7799,0,170,5,0.33,0.64,223,188,0.76,0.1,0.78,0.04,0.89,0.95,0.4
1,42,1,491,8804,0,4,1,0.62,0.88,217,67,0.79,0.16,0.03,0.28,0.74,0.69,0.96
1,15,7,890,595,0,197,4,0.83,0.4,52,85,0.92,0.5,0.5,0.02,0.49,0.41,0.68
1,48,5,60,7875,1,133,8,0.94,0.07,236,57,0.12,0.92,0.53,0.36,0.08,0.74,0.83
2,13,1,53,9033,0,80,6,0.8,0.52,62,72,0.16,0.25,0.04,0.26,0.73,0.9,0.5
2,22,3,679,4439,0,41,1,0.43,0.35,119,14,0.33,0.83,0.31,0.69,0.4,0.18,0.16
1,11,7,537,5972,1,132,1,0.63,0.67,109,250,0.92,0.31,0.96,0.31,0.57,0.2,0.89
1,14,1,847,858,0,2,3,0.86,0.95,8,39,0.78,0.27,0.43,0.38,0.29,0.41,0.49
1,36,7,987,5519,1,195,8,0.49,0.49,239,144,0.32,0.9,0.19,0.73,0.24,0.17,0.97
1,41,5,64,7385,0,149,8,0.22,0.47,95,18,0.09,0.05,0.51,0.48,0.32,0.36,0.25
2,30,1,611,8636,1,198,3,0.17,0.65,125,223,0.62,0.66,0.03,0.56,0.81,0.65,0.99
2,17,1,585,9980,0,43,7,0.0,0.1,255,75,0.26,0.04,0.52,0.84,0.43,0.81,0.22
1,47,1,703,4317,1,82,3,0.72,0.25,173,102,0.53,0.8,0.59,0.21,0.31,0.3,0.37
1,17,9,170,3454,1,108,4,0.11,0.92,53,20,0.94,0.83,0.36,0.99,0.43,0.28,0.59
2,12,3,272,1030,0,197,9,0.24,0.67,237,117,0.57,0.89,0.76,0.9,0.03,0.78,0.69
2,12,5,888,9487,0,137,4,0.3,0.01,63,174,0.92,0.19,0.14,0.29,0.89,0.38,0.72
1,31,9,698,7906,0,156,3,0.56,0.2,95,117,0.39,0.12,0.88,0.89,0.55,0.82,0.48
1,15,6,534,1447,1,26,5,0.4,0.68,81,173,0.63,0.5,0.96,0.75,0.1,0.99,0.08
1,11,9,390,2850,1,82,7,0.67,0.76,239,4,0.89,0.27,0.0,0.93,0.29,0.98,0.5
2,32,8,939,8106,1,83,5,0.06,0.84,57,84,0.59,0.61,0.84,0.69,0.98,0.66,0.33
2,11,8,692,7151,0,131,4,0.12,0.29,182,223,0.61,0.51,0.51,0.67,0.59,0.38,0.66
2,47,1,326,9503,0,73,8,0.5,0.93,147,148,0.72,0.14,0.46,0.0,0.29,0.07,0.18
1,26,9,107,6952,1,100,4,0.34,0.55,67,139,0.88,0.74,0.24,0.47,0.43,0.74,0.39
1,44,6,846,4055,0,49,2,0.3,0.7,46,114,0.09,0.8,0.45,0.2,0.26,0.98,0.97
2,43,9,161,5402,1,145,6,0.07,0.6,94,65,0.34,0.96,0.95,0.32,0.03,0.07,0.09
2,32,3,813,9281,0,63,2,0.9,0.12,138,236,0.4,0.4,0.21,0.98,0.84,0.01,0.6
1,39,3,451,1672,0,55,3,0.69,0.96,113,146,0.91,0.34,0.18,0.09,0.29,0.83,0.09
2,17,6,205,4532,1,151,1,0.12,0.12,93,167,0.96,0.19,0.24,0.72,0.84,0.1,0.16
2,31,9,589,4924,0,34,5,0.07,0.25,232,44,0.12,0.18,0.55,0.17,0.48,0.08,0.6
1,45,7,15,6085,0,105,9,0.97,0.81,146,225,0.12,0.32,0.93,0.01,0.18,0.91,0.44
2,14,3,326,7734,0,105,2,0.68,0.62,140,118,0.93,0.98,0.57,0.5,0.8,0.08,0.55
1,22,3,607,4864,0,69,7,0.42,0.84,49,100,0.3,0.09,0.24,0.16,0.38,0.11,0.88
1,38,2,658,9316,0,15,5,0.7,0.52,23,18,0.24,0.26,0.44,0.97,0.71,0.57,0.82
1,40,9,1,1221,1,175,2,0.76,0.38,62,175,0.04,0.09,0.39,0.2,0.84,0.76,0.89
1,25,3,9,2860,0,3,8,0.78,0.92,11,159,0.28,0.27,0.05,0.19,0.96,0.4,0.62
1,39,5,433,8428,1,156,6,0.48,0.04,73,128,0.69,0.09,0.51,0.03,0.09,0.42,0.49
1,25,9,124,9336,0,3,4,0.43,0.86,118,227,0.43,0.51,0.13,0.33,0.01,0.63,0.46
1,21,8,80,3253,0,102,4,0.01,0.23,184,167,0.52,0.44,0.84,0.02,0.55,0.51,0.74
2,26,2,484,3782,1,4,2,0.93,0.85,88,38,0.92,0.17,0.55,0.5,0.26,0.02,0.52
1,25,3,651,6957,1,88,3,0.6,0.14,89,207,0.11,0.17,0.84,0.51,0.47,0.11,0.11
1,21,2,837,766,0,159,7,0.2,0.58,55,175,0.07,0.63,0.96,0.05,0.07,0.58,0.14
2,17,8,149,2681,0,45,3,0.92,0.89,153,198,0.85,0.39,0.94,0.24,0.5,0.79,0.36
2,29,6,799,7710,1,187,5,0.91,0.47,239,136,0.77,0.06,0.1,0.83,0.12,0.76,0.07
2,12,6,872,7482,1,45,6,0.99,0.75,9,104,0.26,0.92,0.94,0.46,0.84,0.74,0.24
1,25,9,339,5086,1,75,6,0.87,0.8,12,214,0.32,0.4,0.8,0.43,0.76,0.77,0.66
2,39,8,128,7964,1,165,4,1.0,0.74,139,193,0.31,0.59,0.78,0.7,0.07,0.04,0.01
1,32,4,437,2665,0,193,6,0.24,0.93,113,250,0.65,0.89,0.09,0.71,0.84,0.9,0.6
1,37,4,750,9951,0,9,3,0.84,0.45,166,13,0.06,0.4,0.18,0.76,0.32,0.89,0.77
1,49,9,500,3513,0,145,7,0.82,0.17,156,55,0.49,0.82,0.98,0.83,0.35,0.53,0.17
1,14,1,57,495,0,118,7,0.23,0.05,8,88,0.13,0.91,0.21,0.23,0.18,0.25,0.18
2,29,2,197,5822,0,65,4,0.1,0.25,202,85,0.82,0.17,0.17,0.07,0.84,0.59,0.03
2,49,2,210,2072,1,131,2,0.98,0.14,217,109,0.38,0.89,0.36,0.38,0.4,0.56,0.51
1,10,6,913,7795,1,26,7,0.3,0.56,175,43,0.53,0.12,0.91,0.86,0.05,0.22,0.65
1,39,4,901,8529,1,181,3,0.87,0.18,36,132,0.03,0.28,0.48,0.08,0.97,0.6,0.46
1,30,3,44,3949,0,159,1,0.0,0.04,125,71,0.06,0.81,0.92,0.58,0.26,0.8,0.39
2,29,3,96,6033,1,26,2,0.02,0.04,50,188,0.68,0.9,0.33,0.7,0.94,0.81,0.45
1,15,3,278,8328,0,23,9,0.47,0.83,107,12,0.77,0.68,0.23,0.48,0.3,0.06,0.78
1,31,6,534,2555,0,30,8,0.24,0.59,9,59,0.71,0.1,0.5,0.26,0.83,0.2,0.03
2,27,8,409,6370,0,10,6,0.69,0.36,233,205,0.74,0.52,0.62,0.33,0.66,0.67,0.78
2,17,7,460,4415,1,72,6,0.57,0.89,188,182,0.1,0.57,0.39,0.07,0.86,0.86,0.67
1,48,4,390,5959,0,64,1,0.08,0.07,200,44,0.69,0.28,0.35,0.29,0.98,0.52,0.24
2,41,4,846,9107,0,150,2,0.16,0.98,67,16,0.18,0.99,0.22,0.04,0.87,0.71,0.52
2,42,2,43,5993,1,143,4,0.39,0.62,53,134,0.1,0.34,0.28,0.73,0.4,0.02,0.05
1,25,1,26,5021,0,123,3,0.19,0.18,82,14,0.76,0.21,0.67,0.9,0.81,0.61,0.38
2,21,9,793,2907,1,105,1,0.79,0.68,110,115,0.89,0.11,0.37,0.63,0.71,0.96,0.17
1,47,2,96,2914,0,184,8,0.42,0.76,227,112,0.72,0.38,0.08,0.66,0.06,0.66,0.02
2,43,8,974,3870,1,74,7,0.09,0.43,145,123,0.81,0.69,0.14,0.47,0.93,0.92,0.36
1,23,9,547,9190,0,148,4,0.48,0.86,228,58,0.99,0.23,0.37,0.16,0.47,0.57,0.73
1,45,4,620,5085,0,105,9,0.09,0.15,53,159,0.13,0.77,0.92,0.01,0.13,0.84,0.92
1,42,8,566,6546,1,47,4,0.13,0.28,156,228,0.97,0.14,0.38,0.34,0.43,0.12,0.66
2,32,9,703,395,0,87,1,0.24,0.09,114,229,0.6,0.44,0.06,0.75,0.6,0.12,0.4
1,11,5,218,938,1,53,1,0.86,0.21,63,169,0.81,0.7,0.42,0.96,0.57,0.12,1.0
2,30,7,184,9828,0,181,1,0.92,0.24,143,120,0.65,0.14,0.67,0.43,0.57,0.49,0.28
1,11,4,68,2510,1,129,1,0.83,0.92,19,35,0.57,0.6,0.59,0.37,0.26,0.33,0.19
1,36,1,828,4636,0,2,4,0.33,0.08,124,246,0.7,0.8,0.28,0.45,0.63,0.72,0.46
2,18,3,129,1649,0,58,1,0.27,0.43,86,10,0.32,0.6,0.69,0.43,0.91,0.9,0.5
1,10,5,566,3690,0,147,2,0.55,0.53,70,81,0.92,0.51,0.63,0.63,0.39,0.62,0.35
1,20,3,889,3435,1,190,4,0.72,0.9,47,243,0.12,0.84,0.17,0.73,0.63,0.21,0.7
2,12,7,608,3201,1,72,7,0.99,1.0,199,234,0.32,0.99,0.16,0.78,0.24,0.93,0.18
1,32,9,847,4179,1,140,2,0.13,0.75,108,158,0.03,0.18,0.55,0.65,0.05,0.53,0.51
1,35,6,598,8405,1,154,8,0.05,0.97,176,44,0.27,0.69,0.66,0.44,0.59,0.72,0.5
1,13,1,805,3237,1,27,7,0.69,0.79,201,183,0.22,0.08,0.96,0.95,0.05,0.89,0.82
1,27,7,630,3862,0,29,9,0.83,0.96,20,71,0.05,0.04,0.42,0.71,0.72,0.99,0.93
2,15,3,719,58,0,15,6,0.85,0.71,37,18,0.49,0.28,0.76,0.43,0.67,0.51,0.66
2,44,5,333,4938,0,174,4,0.68,0.08,203,83,0.47,0.97,0.12,0.45,0.37,0.81,0.31
1,31,4,924,2971,0,129,6,0.95,0.4,130,79,0.08,0.55,0.89,0.82,0.41,0.57,0.69
2,24,5,153,9719,0,60,4,0.51,0.65,192,231,0.26,0.27,0.63,0.44,0.92,0.49,0.25
1,31,5,546,8314,1,107,7,0.91,0.35,214,236,0.95,0.13,0.63,0.52,0.01,0.54,0.97
2,46,6,78,9628,0,185,9,0.97,0.27,240,86,0.11,0.92,0.14,0.29,0.56,0.48,0.82
1,21,6,578,9354,1,3,3,0.85,0.58,36,253,0.31,0.36,0.04,0.84,0.92,0.42,0.43
1,47,8,854,3345,0,115,3,0.31,0.93,133,167,0.04,0.31,0.7,0.52,0.91,0.72,0.78
1,27,8,412,2486,1,146,2,0.2,0.03,64,42,0.15,0.86,0.12,0.55,0.58,0.25,0.41
1,44,9,545,561,1,52,1,0.55,0.77,7,249,0.7,0.6,0.13,0.88,0.38,0.62,0.07
1,39,8,608,3981,1,60,1,0.45,0.72,198,248,0.37,0.17,0.19,0.92,0.1,0.71,0.71
1,33,2,168,6261,0,34,3,0.88,0.96,120,182,0.45,0.42,0.1,0.82,0.17,0.89,0.4
2,39,1,680,1737,0,96,7,0.1,0.93,22,124,0.16,0.93,0.63,0.07,0.68,0.33,0.93
1,23,2,662,9096,0,89,9,0.26,0.76,202,30,0.68,0.9,0.42,0.44,0.02,0.86,0.31
2,15,2,582,3554,0,60,2,0.75,0.52,46,20,0.75,0.07,0.27,0.34,0.88,0.95,0.84
1,12,3,514,9918,1,154,7,0.09,0.2,168,126,0.18,0.27,0.44,0.21,0.59,0.65,0.68
2,25,7,313,9126,1,19,1,0.32,0.55,189,96,0.04,0.15,0.84,0.91,0.05,0.77,0.85
2,16,2,31,7095,1,111,2,0.39,0.77,110,125,0.08,0.53,0.93,0.89,0.24,0.41,0.29
2,23,1,286,8266,1,22,6,0.62,0.9,46,42,0.66,0.75,0.49,0.47,0.59,0.95,0.46
1,18,6,593,294,0,161,5,0.16,0.79,212,89,0.14,0.3,0.57,0.13,0.04,0.67,0.82
1,24,9,42,8212,1,166,8,0.86,0.2,28,87,0.49,0.76,0.26,0.01,0.78,0.31,0.64
2,30,3,902,9230,0,128,2,0.45,0.6,87,5,0.15,0.67,0.51,0.44,0.92,0.4,0.36
1,44,6,616,5330,1,35,1,0.92,0.33,35,50,0.17,0.73,0.75,0.04,0.96,0.62,0.51
2,11,3,0,4655,1,107,7,0.47,0.01,129,41,0.0,0.95,0.49,0.61,0.73,0.23,1.0
1,36,1,572,1109,1,128,6,0.28,0.2,157,94,0.32,0.42,0.3,0.61,0.86,0.75,0.74
2,11,5,269,3771,0,195,8,0.14,0.11,9,240,0.09,0.34,0.58,0.9,0.61,0.22,0.61
2,44,4,179,8563,0,83,8,0.0,0.84,9,167,0.39,0.68,0.95,0.19,0.46,0.59,0.83
1,27,7,735,6123,1,138,2,0.53,0.26,22,57,0.6,0.81,0.89,0.37,0.71,0.7,0.44
2,23,6,517,7647,1,143,8,0.11,0.28,191,219,0.37,0.19,0.77,0.86,0.22,0.86,0.95
1,29,7,102,1174,1,139,6,0.39,0.96,194,185,0.71,0.85,0.28,0.47,0.11,0.73,0.55
2,27,5,9,1164,0,111,9,0.59,0.38,208,234,0.74,0.06,0.24,0.06,0.76,0.8,0.33
2,19,4,582,9284,0,90,7,0.28,0.01,232,165,0.7,0.01,0.84,0.11,0.96,0.91,0.09
1,34,7,89,9475,0,24,2,0.18,0.28,186,135,0.94,0.16,0.18,0.81,0.58,0.6,0.38
1,11,7,225,9037,1,77,8,0.77,0.12,70,133,0.24,0.98,0.61,0.74,0.48,0.85,0.57
1,34,6,669,8712,0,101,9,0.95,0.1,183,207,0.19,0.52,0.44,0.88,0.53,0.23,0.7
2,42,8,739,4466,1,132,7,0.1,0.08,141,51,0.61,0.05,0.47,0.12,0.48,0.81,0.88
1,45,4,916,5538,0,13,4,0.16,0.59,225,106,0.59,1.0,0.45,0.76,0.44,0.22,0.94
2,40,5,125,7111,1,185,9,0.96,0.19,147,136,0.51,0.74,0.9,0.66,0.95,0.93,0.1
2,23,4,955,8434,1,98,4,0.04,0.36,207,184,0.0,0.84,0.09,0.23,0.48,0.33,0.6
1,10,1,208,2800,0,120,4,0.98,0.86,161,201,0.56,0.21,0.78,0.97,0.08,0.17,0.67
1,25,8,96,4607,1,37,9,0.0,0.42,202,11,0.93,0.11,0.84,0.57,0.77,0.15,0.17
2,12,1,73,7262,1,48,8,0.87,0.92,65,254,0.33,0.52,0.94,0.91,0.39,0.19,0.55
2,44,5,626,1541,1,199,4,0.31,0.5,188,252,0.97,0.77,0.45,0.86,0.71,0.45,0.33
1,15,6,190,2765,0,1,8,0.94,0.4,140,150,0.36,0.64,0.5,0.33,0.58,0.52,0.08
1,34,6,681,4491,1,60,8,0.32,0.75,43,98,0.14,0.63,0.96,0.54,0.71,0.91,0.07
1,22,5,818,3083,0,140,7,0.65,0.07,221,99,0.4,0.76,0.46,0.43,0.06,0.38,0.76
1,43,3,959,5356,0,149,6,0.08,0.09,17,205,0.49,0.23,0.5,0.71,0.03,0.22,0.62
1,17,5,715,1857,1,139,8,0.24,0.65,68,139,0.63,0.66,0.33,0.59,0.38,0.74,0.72
2,30,8,55,769,0,44,7,0.77,0.49,29,188,0.5,0.39,0.03,0.78,0.69,0.13,0.69
2,43,2,719,1422,1,115,5,0.53,0.79,183,96,0.54,0.07,0.43,0.01,0.22,0.89,0.13
2,13,6,552,8598,0,186,4,0.93,0.92,135,106,0.02,0.2,0.66,0.69,0.43,0.41,0.15
2,34,9,31,2972,1,108,2,0.43,0.39,44,251,0.25,0.79,0.69,0.32,0.98,0.61,0.25
1,24,8,526,1872,0,44,8,0.87,0.6,205,143,0.31,0.9,0.01,0.22,0.21,0.19,0.4
1,13,8,573,5599,1,78,9,0.45,0.5,133,166,0.99,0.28,0.8,0.8,0.85,0.15,0.94
1,21,8,666,2269,1,162,4,0.98,0.98,188,1,0.3,0.19,0.49,0.09,0.83,0.8,0.67
2,41,7,283,5275,1,25,4,0.96,0.83,134,46,0.9,0.03,0.52,0.23,0.89,0.43,0.26
2,41,8,720,4749,1,132,5,0.33,0.91,226,242,0.3,0.95,0.96,0.2,0.92,0.99,0.06
1,37,6,831,6571,0,192,2,0.89,0.25,245,88,0.1,0.68,0.28,0.42,0.51,0.52,0.68
1,22,2,493,9373,0,116,7,0.85,0.77,7,171,0.25,0.96,0.76,0.32,0.68,0.85,0.63
2,40,2,186,5072,1,119,5,0.21,0.27,174,232,0.27,0.86,0.57,0.72,0.62,0.98,0.68
2,23,8,497,9631,0,144,6,0.62,0.21,185,22,0.98,0.34,0.7,0.7,0.31,0.28,0.26
1,29,1,441,5463,1,10,4,0.07,0.94,54,3,0.67,0.11,0.42,0.33,0.28,0.8,0.52
1,27,6,129,7450,1,109,8,0.84,0.02,220,142,0.93,0.5,0.28,0.44,0.34,0.02,0.36
2,38,6,638,8420,0,194,8,0.17,0.97,46,130,0.83,0.03,0.55,0.21,0.22,0.68,0.82
1,15,4,291,3959,0,35,5,0.07,0.15,138,61,0.58,0.15,0.37,0.67,0.76,0.75,0.07
1,41,3,113,1313,1,134,6,0.4,0.82,4,160,0.68,0.23,0.22,0.4,0.96,0.48,0.28
1,38,3,198,7847,0,19,3,0.58,0.28,195,240,0.62,0.67,0.84,0.13,0.87,0.16,0.6
2,11,1,12,1070,1,187,1,0.85,0.35,153,38,0.67,0.51,0.48,0.13,0.22,0.62,0.21
2,32,3,270,9166,0,181,9,0.97,0.22,215,225,0.26,0.3,0.85,0.32,0.05,0.9,0.67
2,28,4,600,9930,0,8,9,0.44,0.59,91,46,0.41,0.56,0.47,0.75,0.76,0.93,0.14
2,40,5,214,3285,0,10,3,0.06,0.35,206,170,0.59,0.13,0.56,0.03,0.39,0.75,0.02
2,14,3,443,8949,0,195,4,0.75,0.66,61,134,0.04,0.76,1.0,0.26,0.82,0.26,0.86
2,28,6,789,3095,0,166,7,0.57,0.02,166,41,0.48,0.71,0.95,0.16,0.78,0.87,0.33
2,43,5,511,320,1,29,2,0.45,0.06,160,231,0.86,0.22,0.27,0.96,0.63,0.89,0.16
1,19,3,446,2321,0,15,3,0.31,0.1,151,153,0.49,0.61,0.87,0.71,0.26,0.37,0.17
1,34,6,985,555,0,87,6,0.5,0.42,111,226,0.55,0.5,0.39,0.23,0.1,0.18,0.89
1,11,6,992,4939,1,23,8,0.34,0.81,232,139,0.2,0.06,0.07,0.21,0.25,0.87,0.65
1,20,8,714,5432,1,46,1,0.76,0.89,37,110,0.79,0.28,0.58,0.86,0.51,0.89,0.96
1,40,2,73,1386,1,28,4,0.54,0.24,3,229,0.36,1.0,0.98,0.19,0.98,0.1,0.8
1,24,1,536,4763,0,26,1,0.88,0.57,227,41,0.96,0.1,0.97,1.0,0.06,0.97,0.77
1,18,4,100,6854,0,10,2,0.54,0.77,13,199,0.99,0.51,0.13,0.28,0.2,0.53,0.5
2,32,7,175,7637,1,175,8,0.24,0.29,162,57,0.92,0.85,0.77,0.08,0.63,0.99,0.82
2,28,3,426,4841,1,4,6,0.85,0.41,88,174,0.08,0.3,0.8,0.69,0.3,0.45,0.41
1,18,3,116,3867,1,55,9,0.56,0.52,193,123,0.33,0.26,0.37,0.61,0.86,0.53,0.83
1,44,5,165,3793,1,66,2,0.21,0.13,76,240,0.95,0.89,0.66,1.0,0.14,0.27,0.76
2,30,5,40,7373,0,67,3,0.62,0.03,8,86,0.8,0.3,0.49,0.8,0.96,0.9,0.68
1,18,3,428,2513,0,135,9,0.36,0.15,83,176,0.91,0.65,0.23,0.43,0.91,0.44,0.33
1,37,9,343,3803,0,55,9,0.84,0.63,9,63,0.57,0.74,0.76,0.68,0.89,0.81,0.63
2,16,4,423,2327,0,31,6,0.45,0.07,156,39,0.48,0.79,0.26,0.82,0.17,0.08,0.51
1,25,3,365,8809,0,74,3,0.73,0.19,78,138,0.11,0.99,0.34,0.51,0.33,0.79,0.46
2,25,2,119,2165,1,19,5,0.1,0.34,124,213,0.84,0.8,0.19,0.27,0.8,0.49,0.99
1,42,9,608,3308,0,156,2,0.4,0.08,219,198,0.75,0.66,0.72,0.21,0.81,0.01,0.5
2,13,4,656,6452,1,81,7,0.98,0.19,146,241,0.06,0.9,0.46,0.3,0.71,0.23,0.03
2,13,3,727,8067,1,156,8,0.81,0.91,42,193,0.21,0.91,0.44,0.85,0.45,0.19,0.63
2,48,7,228,7642,1,147,6,0.16,0.02,41,226,0.56,0.97,0.6,0.38,0.31,0.75,0.73
1,49,8,824,6404,0,87,8,0.28,0.65,198,187,0.68,0.78,0.16,0.29,0.96,0.48,0.89
2,26,2,129,992,1,20,2,0.33,0.38,161,206,0.14,0.19,0.9,0.81,0.14,0.16,0.63
1,46,7,351,5424,0,13,3,0.65,0.67,229,164,0.24,0.71,0.47,0.03,0.04,0.26,0.02
1,48,5,888,9569,1,77,7,0.76,0.59,234,27,0.19,0.08,0.37,0.59,0.01,0.5,0.12
1,38,5,317,4381,0,43,1,0.75,0.22,89,201,0.22,0.32,0.13,0.87,0.78,0.02,0.16
1,45,3,983,3174,1,139,7,0.51,0.85,77,183,0.92,0.12,0.17,0.41,0.06,0.42,0.21
2,47,5,648,4782,0,176,6,0.81,0.49,54,198,0.72,0.95,0.92,0.27,0.54,0.68,0.8
2,48,2,835,9497,1,143,8,0.44,0.82,215,223,0.74,0.34,0.46,0.49,0.37,0.52,0.31
1,46,4,336,5560,1,145,7,0.12,0.41,164,81,0.79,0.71,0.72,0.72,0.15,0.6,0.31
1,44,6,272,7460,1,182,4,0.56,0.98,97,181,0.36,0.57,0.08,0.52,0.74,0.33,0.76
2,16,1,116,3078,1,50,3,0.95,0.77,213,107,0.77,0.11,0.64,0.01,0.06,0.18,0.41
1,36,4,817,2983,0,28,3,0.79,0.97,98,188,0.98,0.56,0.92,0.08,0.32,0.81,0.06
2,37,6,367,7259,0,4,4,0.58,0.51,56,189,0.7,0.66,0.3,0.72,0.56,0.91,0.59
1,31,9,93,6054,0,22,9,0.65,0.47,100,36,0.42,0.88,0.58,0.4,0.4,0.51,0.13
1,23,2,167,2523,1,119,9,0.93,0.76,145,85,0.72,0.07,0.94,0.78,0.26,0.31,0.57
2,16,7,953,9677,1,101,2,0.43,0.88,10,155,0.9,0.3,0.72,0.65,0.93,0.51,0.78
1,46,6,714,4581,1,39,5,0.33,0.96,215,169,0.13,0.69,0.06,0.58,0.93,0.88,0.93
2,31,2,340,5609,1,34,1,0.98,0.32,44,28,0.27,0.03,0.38,0.9,0.42,0.69,0.07
1,14,8,660,2001,1,97,4,0.86,0.8,251,16,0.92,0.2,0.09,0.02,0.39,0.86,0.3
1,11,7,913,1387,1,44,2,0.32,0.21,130,35,0.95,0.22,0.86,0.16,0.31,0.33,0.65
1,36,5,694,6552,0,170,8,0.46,0.55,227,164,0.48,0.67,0.62,0.62,0.86,0.71,0.32
2,30,5,924,1030,0,40,4,0.42,0.18,142,184,0.37,0.29,0.96,0.07,0.57,0.65,0.45
1,47,7,151,9957,0,97,5,0.15,0.35,249,99,0.28,0.6,0.02,0.64,0.09,0.57,0.02
1,24,9,585,1220,0,140,4,0.96,0.93,239,237,0.5,0.97,0.42,0.98,0.85,0.53,0.69
1,30,9,876,6035,0,130,5,0.4,0.15,237,147,0.93,0.79,0.1,0.88,0.53,0.55,0.88
1,19,9,912,9810,0,156,5,0.88,0.63,169,253,0.15,0.33,0.35,0.59,0.42,0.85,0.98
2,32,6,273,9455,0,74,5,0.19,0.59,130,185,0.42,0.47,0.16,0.89,0.34,0.92,0.83
